CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,OCCUPATION_TREATED,MONTHS_BALANCE,STATUS,target
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-35,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-36,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-37,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-38,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-39,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-40,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-41,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,0,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-1,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-2,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-3,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-4,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-5,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-6,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-7,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-8,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-9,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-10,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-11,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-12,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-13,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-14,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-15,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-16,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-17,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-18,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-19,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-20,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-21,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-22,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-24,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-25,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-26,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-27,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-28,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-29,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-30,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-31,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-32,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-33,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-34,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-1,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-2,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-3,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-4,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-5,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-6,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-7,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-8,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-9,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-10,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-11,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-12,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-13,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-14,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-15,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-16,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-17,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-18,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-19,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-20,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-21,C,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-22,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-24,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-25,1,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-26,1,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-27,1,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-28,1,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-29,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-30,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-31,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,0,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-1,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-2,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-3,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-4,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-5,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-6,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-7,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-8,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-9,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-10,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-11,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-12,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-13,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-14,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-15,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-16,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-17,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-18,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-19,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-20,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-21,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-22,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-23,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-24,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-25,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-26,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-27,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-28,0,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-29,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-30,X,1
F,0.0,1.0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,2.0,Medicine staff,-31,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,0,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-1,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-2,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-3,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-4,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-5,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-6,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-7,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,0,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-1,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-2,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-3,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-4,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-5,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-6,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-7,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-8,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-9,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-10,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-11,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-12,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-13,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-14,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-15,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-16,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-17,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-18,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-19,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-20,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-21,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-22,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-23,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-24,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-25,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-26,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-27,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-28,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-29,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-30,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-31,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-32,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-33,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-34,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-35,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-36,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-37,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-38,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-39,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-40,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-41,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-42,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-43,C,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-44,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-45,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-46,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-47,0,1
F,1.0,0.0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,3.0,Sales staff,-48,0,1
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,0,C,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-1,C,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-2,C,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-3,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-4,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-5,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-6,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-7,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-8,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-9,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-10,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-11,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-12,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-13,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-14,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-15,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-16,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-17,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-18,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-19,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-20,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-21,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-22,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-23,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-24,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-25,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-26,0,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,0,C,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-1,C,0
F,0.0,1.0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,2.0,not informed,-2,C,0
